timestamp,rule_id,rule_level,rule_description,agent_name,agent_ip,src_ip,dst_ip,protocol,full_log
2026-06-24T06:35:44.641+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:44 raya-agent sshd[2994089]: Invalid user appuser from 145.239.196.189 port 54308
2026-06-24T06:35:44.641+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:44 raya-agent sshd[2994087]: Invalid user oracle from 145.239.196.189 port 54292
2026-06-24T06:35:46.191+0000,5501,3,PAM: Login session opened.,Wazuh-Manager,,,,,Jun 24 06:35:45 Wazuh-Manager sudo[185156]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)
2026-06-24T06:35:46.191+0000,5402,3,Successful sudo to ROOT executed.,Wazuh-Manager,,,,,Jun 24 06:35:45 Wazuh-Manager sudo[185156]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/share/wazuh-dashboard/bin/opensearch-dashboards-keystore remove opensearch.username --allow-root
2026-06-24T06:35:46.191+0000,5502,3,PAM: Login session closed.,Wazuh-Manager,,,,,Jun 24 06:35:45 Wazuh-Manager sudo[185156]: pam_unix(sudo:session): session closed for user root
2026-06-24T06:35:46.560+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:44 raya-agent sshd[2994083]: Failed password for root from 145.239.196.189 port 54270 ssh2
2026-06-24T06:35:46.574+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:44 raya-agent sshd[2994089]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:46.574+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:45 raya-agent sshd[2994085]: Failed password for invalid user ubuntu from 145.239.196.189 port 54280 ssh2
2026-06-24T06:35:46.574+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:44 raya-agent sshd[2994091]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:35:46.574+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:45 raya-agent sshd[2994087]: Failed password for invalid user oracle from 145.239.196.189 port 54292 ssh2
2026-06-24T06:35:46.645+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:46 raya-agent sshd[2994093]: Invalid user deploy from 145.239.196.189 port 43598
2026-06-24T06:35:46.645+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:46 raya-agent sshd[2994089]: Failed password for invalid user appuser from 145.239.196.189 port 54308 ssh2
2026-06-24T06:35:46.645+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:46 raya-agent sshd[2994091]: Failed password for root from 145.239.196.189 port 54318 ssh2
2026-06-24T06:35:48.578+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:46 raya-agent sshd[2994093]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:48.579+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:47 raya-agent sshd[2994096]: Invalid user user from 145.239.196.189 port 43614
2026-06-24T06:35:48.579+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:47 raya-agent sshd[2994098]: Invalid user devops from 145.239.196.189 port 43618
2026-06-24T06:35:48.579+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:47 raya-agent sshd[2994096]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:48.647+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994102]: Invalid user ftpuser from 145.239.196.189 port 43636
2026-06-24T06:35:48.647+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994098]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:48.647+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994100]: Invalid user vps from 145.239.196.189 port 43622
2026-06-24T06:35:48.647+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994102]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:50.195+0000,5402,3,Successful sudo to ROOT executed.,Wazuh-Manager,,,,,Jun 24 06:35:49 Wazuh-Manager sudo[185178]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/share/wazuh-dashboard/bin/opensearch-dashboards-keystore add opensearch.username --stdin --allow-root
2026-06-24T06:35:50.195+0000,5501,3,PAM: Login session opened.,Wazuh-Manager,,,,,Jun 24 06:35:49 Wazuh-Manager sudo[185178]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)
2026-06-24T06:35:50.195+0000,5502,3,PAM: Login session closed.,Wazuh-Manager,,,,,Jun 24 06:35:49 Wazuh-Manager sudo[185178]: pam_unix(sudo:session): session closed for user root
2026-06-24T06:35:50.580+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994100]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:50.580+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:48 raya-agent sshd[2994104]: Invalid user web from 145.239.196.189 port 43644
2026-06-24T06:35:50.580+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:49 raya-agent sshd[2994093]: Failed password for invalid user deploy from 145.239.196.189 port 43598 ssh2
2026-06-24T06:35:50.580+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:50 raya-agent sshd[2994096]: Failed password for invalid user user from 145.239.196.189 port 43614 ssh2
2026-06-24T06:35:50.581+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:49 raya-agent sshd[2994104]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:50.651+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:50 raya-agent sshd[2994098]: Failed password for invalid user devops from 145.239.196.189 port 43618 ssh2
2026-06-24T06:35:52.569+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:50 raya-agent sshd[2994102]: Failed password for invalid user ftpuser from 145.239.196.189 port 43636 ssh2
2026-06-24T06:35:52.583+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:51 raya-agent sshd[2994104]: Failed password for invalid user web from 145.239.196.189 port 43644 ssh2
2026-06-24T06:35:52.583+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:50 raya-agent sshd[2994100]: Failed password for invalid user vps from 145.239.196.189 port 43622 ssh2
2026-06-24T06:35:52.583+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:51 raya-agent sshd[2994108]: Invalid user test from 145.239.196.189 port 43652
2026-06-24T06:35:52.583+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:51 raya-agent sshd[2994108]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:52.583+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:50 raya-agent sshd[2994106]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:35:54.199+0000,5402,3,Successful sudo to ROOT executed.,Wazuh-Manager,,,,,Jun 24 06:35:53 Wazuh-Manager sudo[185198]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/share/wazuh-dashboard/bin/opensearch-dashboards-keystore remove opensearch.password --allow-root
2026-06-24T06:35:54.199+0000,5501,3,PAM: Login session opened.,Wazuh-Manager,,,,,Jun 24 06:35:53 Wazuh-Manager sudo[185198]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)
2026-06-24T06:35:54.588+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:52 raya-agent sshd[2994106]: Failed password for root from 145.239.196.189 port 43646 ssh2
2026-06-24T06:35:54.588+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:53 raya-agent sshd[2994111]: Invalid user ansible from 145.239.196.189 port 43670
2026-06-24T06:35:54.588+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:53 raya-agent sshd[2994110]: Invalid user ftpuser from 145.239.196.189 port 43662
2026-06-24T06:35:54.588+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:53 raya-agent sshd[2994110]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:54.588+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:53 raya-agent sshd[2994108]: Failed password for invalid user test from 145.239.196.189 port 43652 ssh2
2026-06-24T06:35:54.657+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:54 raya-agent sshd[2994114]: Invalid user user from 145.239.196.189 port 43682
2026-06-24T06:35:54.657+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:54 raya-agent sshd[2994114]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:54.657+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:53 raya-agent sshd[2994111]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:56.201+0000,5502,3,PAM: Login session closed.,Wazuh-Manager,,,,,Jun 24 06:35:54 Wazuh-Manager sudo[185198]: pam_unix(sudo:session): session closed for user root
2026-06-24T06:35:56.592+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:54 raya-agent sshd[2994116]: Invalid user test from 145.239.196.189 port 43694
2026-06-24T06:35:56.592+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994118]: Invalid user vyos from 145.239.196.189 port 44366
2026-06-24T06:35:56.592+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994116]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:56.592+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994118]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:56.660+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994110]: Failed password for invalid user ftpuser from 145.239.196.189 port 43662 ssh2
2026-06-24T06:35:56.661+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994111]: Failed password for invalid user ansible from 145.239.196.189 port 43670 ssh2
2026-06-24T06:35:56.661+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:55 raya-agent sshd[2994120]: Invalid user mailadmin from 145.239.196.189 port 44372
2026-06-24T06:35:56.660+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:56 raya-agent sshd[2994120]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:35:58.203+0000,5402,3,Successful sudo to ROOT executed.,Wazuh-Manager,,,,,Jun 24 06:35:57 Wazuh-Manager sudo[185220]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/share/wazuh-dashboard/bin/opensearch-dashboards-keystore add opensearch.password --stdin --allow-root
2026-06-24T06:35:58.203+0000,5502,3,PAM: Login session closed.,Wazuh-Manager,,,,,Jun 24 06:35:58 Wazuh-Manager sudo[185220]: pam_unix(sudo:session): session closed for user root
2026-06-24T06:35:58.203+0000,5501,3,PAM: Login session opened.,Wazuh-Manager,,,,,Jun 24 06:35:57 Wazuh-Manager sudo[185220]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)
2026-06-24T06:35:58.577+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:56 raya-agent sshd[2994114]: Failed password for invalid user user from 145.239.196.189 port 43682 ssh2
2026-06-24T06:35:58.592+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:57 raya-agent sshd[2994120]: Failed password for invalid user mailadmin from 145.239.196.189 port 44372 ssh2
2026-06-24T06:35:58.592+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:57 raya-agent sshd[2994116]: Failed password for invalid user test from 145.239.196.189 port 43694 ssh2
2026-06-24T06:35:58.662+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:58 raya-agent sshd[2994118]: Failed password for invalid user vyos from 145.239.196.189 port 44366 ssh2
2026-06-24T06:35:58.662+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:58 raya-agent sshd[2994123]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:36:00.595+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:59 raya-agent sshd[2994125]: Invalid user minecraft from 145.239.196.189 port 44402
2026-06-24T06:36:00.595+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:59 raya-agent sshd[2994130]: Invalid user developer from 145.239.196.189 port 44418
2026-06-24T06:36:00.595+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:59 raya-agent sshd[2994127]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:36:00.595+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:00 raya-agent sshd[2994129]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:36:00.595+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:59 raya-agent sshd[2994125]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:00.595+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:35:59 raya-agent sshd[2994133]: Invalid user ubuntu from 145.239.196.189 port 44432
2026-06-24T06:36:00.666+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:00 raya-agent sshd[2994130]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:00.666+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:00 raya-agent sshd[2994133]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:02.584+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:00 raya-agent sshd[2994123]: Failed password for root from 145.239.196.189 port 44392 ssh2
2026-06-24T06:36:02.669+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:01 raya-agent sshd[2994125]: Failed password for invalid user minecraft from 145.239.196.189 port 44402 ssh2
2026-06-24T06:36:02.669+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994133]: Failed password for invalid user ubuntu from 145.239.196.189 port 44432 ssh2
2026-06-24T06:36:02.669+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994129]: Failed password for root from 145.239.196.189 port 44408 ssh2
2026-06-24T06:36:02.669+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994130]: Failed password for invalid user developer from 145.239.196.189 port 44418 ssh2
2026-06-24T06:36:02.669+0000,5760,5,sshd: authentication failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994127]: Failed password for root from 145.239.196.189 port 44404 ssh2
2026-06-24T06:36:04.214+0000,5402,3,Successful sudo to ROOT executed.,Wazuh-Manager,,,,,Jun 24 06:36:02 Wazuh-Manager sudo[185240]: azureuser : TTY=pts/0 ; PWD=/home/azureuser ; USER=root ; COMMAND=/usr/bin/systemctl restart wazuh-dashboard
2026-06-24T06:36:04.214+0000,5501,3,PAM: Login session opened.,Wazuh-Manager,,,,,Jun 24 06:36:02 Wazuh-Manager sudo[185240]: pam_unix(sudo:session): session opened for user root(uid=0) by azureuser(uid=1000)
2026-06-24T06:36:04.214+0000,5502,3,PAM: Login session closed.,Wazuh-Manager,,,,,Jun 24 06:36:02 Wazuh-Manager sudo[185240]: pam_unix(sudo:session): session closed for user root
2026-06-24T06:36:04.601+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994135]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:04.601+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:02 raya-agent sshd[2994135]: Invalid user ansadmin from 145.239.196.189 port 44434
2026-06-24T06:36:04.601+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:03 raya-agent sshd[2994137]: Invalid user admin from 145.239.196.189 port 44442
2026-06-24T06:36:04.676+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:04 raya-agent sshd[2994137]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:06.590+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:04 raya-agent sshd[2994135]: Failed password for invalid user ansadmin from 145.239.196.189 port 44434 ssh2
2026-06-24T06:36:06.607+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:04 raya-agent sshd[2994139]: Invalid user ftpuser from 145.239.196.189 port 44456
2026-06-24T06:36:06.607+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994141]: Invalid user deploy from 145.239.196.189 port 50798
2026-06-24T06:36:06.607+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994142]: Invalid user kafka from 145.239.196.189 port 50808
2026-06-24T06:36:06.607+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994145]: Invalid user ubuntu from 145.239.196.189 port 50812
2026-06-24T06:36:06.607+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994139]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:06.623+0000,5551,10,PAM: Multiple failed logins in a small period of time.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994142]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:06.623+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994141]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:06.624+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:06 raya-agent sshd[2994137]: Failed password for invalid user admin from 145.239.196.189 port 44442 ssh2
2026-06-24T06:36:06.624+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:06 raya-agent sshd[2994147]: Invalid user deploy from 145.239.196.189 port 50822
2026-06-24T06:36:06.624+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:05 raya-agent sshd[2994145]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:06.675+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:06 raya-agent sshd[2994147]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:08.594+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:07 raya-agent sshd[2994139]: Failed password for invalid user ftpuser from 145.239.196.189 port 44456 ssh2
2026-06-24T06:36:08.679+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:07 raya-agent sshd[2994141]: Failed password for invalid user deploy from 145.239.196.189 port 50798 ssh2
2026-06-24T06:36:08.679+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:07 raya-agent sshd[2994142]: Failed password for invalid user kafka from 145.239.196.189 port 50808 ssh2
2026-06-24T06:36:08.679+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:07 raya-agent sshd[2994145]: Failed password for invalid user ubuntu from 145.239.196.189 port 50812 ssh2
2026-06-24T06:36:10.609+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:08 raya-agent sshd[2994147]: Failed password for invalid user deploy from 145.239.196.189 port 50822 ssh2
2026-06-24T06:36:10.609+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:09 raya-agent sshd[2994150]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:10.609+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:09 raya-agent sshd[2994152]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189  user=root
2026-06-24T06:36:10.609+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:09 raya-agent sshd[2994150]: Invalid user devops from 145.239.196.189 port 50848
2026-06-24T06:36:12.635+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:10 raya-agent sshd[2994154]: Invalid user user from 145.239.196.189 port 50876
2026-06-24T06:36:12.635+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:10 raya-agent sshd[2994156]: Invalid user steam from 145.239.196.189 port 50888
2026-06-24T06:36:12.635+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:10 raya-agent sshd[2994154]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:12.636+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:11 raya-agent sshd[2994160]: Invalid user alex from 145.239.196.189 port 50906
2026-06-24T06:36:12.636+0000,5503,5,PAM: User login failed.,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:11 raya-agent sshd[2994156]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=145.239.196.189
2026-06-24T06:36:12.687+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:11 raya-agent sshd[2994158]: Invalid user ubuntu from 145.239.196.189 port 50898
2026-06-24T06:36:12.687+0000,5710,5,sshd: Attempt to login using a non-existent user,raya-agent,10.0.0.4,145.239.196.189,,,Jun 24 06:36:11 raya-agent sshd[2994150]: Failed password for invalid user devops from 145.239.196.189 port 50848 ssh2
